pozycja;ilosc;czas ca³kowity(ms);czas/ilosc(ms)
779;1000;70;0.07
780;1000;75;0.075
781;1000;18;0.018
782;1000;81;0.081
783;1000;84;0.084
784;1000;35;0.035
785;1000;50;0.05
786;1000;88;0.088
787;1000;74;0.074
788;1000;29;0.029
789;1000;42;0.042
790;1000;79;0.079
791;1000;19;0.019
792;1000;84;0.084
793;1000;16;0.016
794;1000;41;0.041
795;1000;89;0.089
796;1000;16;0.016
797;1000;28;0.028
798;1000;63;0.063
799;1000;33;0.033
800;1000;43;0.043
801;1000;77;0.077
802;1000;18;0.018
803;1000;52;0.052
804;1000;15;0.015
805;1000;73;0.073
806;1000;74;0.074
807;1000;24;0.024
808;1000;73;0.073
809;1000;7;0.007
810;1000;80;0.08
811;1000;74;0.074
812;1000;80;0.08
813;1000;10;0.01
814;1000;11;0.011
815;1000;81;0.081
816;1000;89;0.089
817;1000;83;0.083
818;1000;61;0.061
819;1000;77;0.077
820;1000;27;0.027
821;1000;42;0.042
822;1000;63;0.063
823;1000;44;0.044
824;1000;7;0.007
825;1000;12;0.012
826;1000;77;0.077
827;1000;76;0.076
828;1000;74;0.074
829;1000;15;0.015
830;1000;74;0.074
831;1000;16;0.016
832;1000;73;0.073
833;1000;75;0.075
834;1000;7;0.007
835;1000;39;0.039
836;1000;3;0.003
837;1000;5;0.005
838;1000;14;0.014
839;1000;47;0.047
840;1000;74;0.074
841;1000;39;0.039
842;1000;33;0.033
843;1000;42;0.042
844;1000;53;0.053
845;1000;74;0.074
846;1000;57;0.057
847;1000;81;0.081
848;1000;80;0.08
849;1000;77;0.077
850;1000;41;0.041
851;1000;0;0
852;1000;33;0.033
853;1000;30;0.03
854;1000;23;0.023
855;1000;15;0.015
856;1000;28;0.028
857;1000;44;0.044
858;1000;84;0.084
859;1000;84;0.084
860;1000;71;0.071
861;1000;15;0.015
862;1000;27;0.027
863;1000;10;0.01
864;1000;74;0.074
865;1000;15;0.015
866;1000;43;0.043
867;1000;80;0.08
868;1000;76;0.076
869;1000;54;0.054
870;1000;31;0.031
871;1000;21;0.021
872;1000;17;0.017
873;1000;58;0.058
874;1000;71;0.071
875;1000;73;0.073
876;1000;15;0.015
877;1000;72;0.072
878;1000;1;0.001
879;1000;63;0.063
880;1000;3;0.003
881;1000;78;0.078
882;1000;81;0.081
883;1000;54;0.054
884;1000;38;0.038
885;1000;45;0.045
886;1000;24;0.024
887;1000;44;0.044
888;1000;72;0.072
889;1000;75;0.075
890;1000;15;0.015
891;1000;23;0.023
892;1000;74;0.074
893;1000;75;0.075
894;1000;72;0.072
